filename,code,label,label_encoded
0x028460acee8af696b6fe5801cb39a712de11b61a.sol,"function FUN1(address VAR1) payable public {
uint256 VAR2 = FUN2(msg.value);
FUN3();
FUN4();
require(VAR2 >= FUN5(VAR3[VAR4].VAR5), """");
Bet storage VAR6 = VAR7[VAR2];
VAR3[VAR4].VAR8++;
VAR3[VAR4].VAR5 = VAR2;
VAR3[VAR4].VAR9 = VAR10.FUN6(VAR6.VAR11);
VAR3[VAR4].VAR12 = msg.sender;
uint256 VAR13 = 0;
uint256 VAR14 = 0;
if (VAR3[VAR4].VAR8 > VAR15) {
VAR13 = VAR16;
if (VAR17[msg.sender] == 0x0 && VAR1 != 0x0 && VAR1 != msg.sender) VAR17[msg.sender] = VAR1;
if (VAR17[msg.sender] != 0x0) VAR14 = VAR18;
}
VAR13 = VAR13.FUN7(VAR14);
if (VAR13 > 0) VAR19.transfer(msg.value * VAR13 / 100);
if (VAR14 > 0 && VAR17[msg.sender] != 0x0) VAR17[msg.sender].transfer(msg.value * VAR14 / 100);
VAR3[VAR4].VAR20 = VAR3[VAR4].VAR20.FUN6(msg.value * (100 - (VAR13 + VAR14)) / 100);
emit FUN8(VAR4, msg.value * (100 - (VAR13 + VAR14)) / 100, VAR3[VAR4].VAR12, VAR3[VAR4].VAR9, VAR3[VAR4].VAR20);
}
function FUN9() payable public {
FUN1(0x0);
}
}",RE,1
0x0286ab4c526c0f28ec31dbb08755c999f441a58f.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require( address(this).VAR3 >= VAR2, """" );
(bool VAR4, ) = VAR1.call.value(VAR2)("""");
require( VAR4, """" );
}
}
library VAR5 {
using SafeMath for uint256;
using Address for address;",RE,1
0x0286f920f893513c7ec9fe35ba0a4760229a243e.sol,"function FUN1() public payable returns (bool) {
VAR1 += msg.value;
return true;
}
function () public payable {
if (msg.value == 0) {
FUN2();
}
else {
FUN1();
}
}
}
contract VAR2 {
string public VAR3 = """";
event FUN3(address indexed VAR4, uint VAR5, uint VAR6);
AbstractSingularDTVToken public VAR7;
address public VAR8;
address public VAR9 = 0xc78310231aA53bD3D0FEA2F8c705C67730929D8f;
uint public VAR10;
uint public VAR11;
uint public VAR12;
uint public VAR13;
enum VAR14 {
VAR15, VAR16, VAR17, VAR18, VAR19 }
address public VAR20;
uint public VAR21;
uint public VAR22;
uint public VAR23;
uint public VAR24;
FUN4 (address => uint) public VAR25;
FUN4 (address => uint) public VAR26;
Stages public VAR27 = VAR14.VAR15;
modifier onlyOwner() {
if (msg.sender != VAR20) {
revert();
}
VAR28;
}
modifier FUN5(Stages VAR29) {
if (VAR27 != VAR29) {
revert();
}
VAR28;
}
modifier FUN6(Stages VAR30, Stages VAR31) {
if (VAR27 != VAR30 && VAR27 != VAR31) {
revert();
}
VAR28;
}
modifier FUN7() {
uint VAR32 = VAR33 - VAR21;
if (VAR32 >= VAR12) {
if (VAR27 == VAR14.VAR16) {
VAR27 = VAR14.VAR17;
}
else if (VAR27 == VAR14.VAR18) {
VAR27 = VAR14.VAR19;
}
}
VAR28;
}
function FUN8() public VAR34 FUN6(VAR14.VAR16, VAR14.VAR18) payable returns (uint) {
uint VAR35 = (msg.value * (10**18)) / VAR23;
require(VAR35 > 0);
if (VAR24 + VAR35 > VAR11) {
VAR35 = VAR11 - VAR24;
}
VAR24 += VAR35;
uint VAR5 = (VAR35 * VAR23) / (10**18);
if (msg.value > VAR5 && !msg.sender.FUN9(msg.value - VAR5)) {
revert();
}
VAR22 += VAR5;
VAR25[msg.sender] += VAR5;
VAR26[msg.sender] += VAR35;
if (!VAR7.transfer(msg.sender, VAR35)) {
revert();
}
if (VAR27 == VAR14.VAR16) {
if (VAR24 >= VAR13) {
VAR27 = VAR14.VAR18;
}
}
if (VAR27 == VAR14.VAR18) {
if (VAR24 == VAR11) {
VAR27 = VAR14.VAR19;
}
}
FUN10();
FUN3(msg.sender, VAR5, VAR35);
return VAR35;
}
function () public payable {
if (VAR27 == VAR14.VAR16 || VAR27 == VAR14.VAR18) FUN8();
else if (VAR27 == VAR14.VAR17) FUN11();
else revert();
}
}
contract VAR36 {",RE,1
0x028857f9e565d7e3e1d84b5f5736b53651c2778f.sol,"function FUN1(address VAR1) onlyOwner public payable {
require(VAR2 == VAR3.VAR4);
VAR5[VAR1] = VAR5[VAR1].FUN2(msg.value);
}",RE,1
0x0288da3da52a8d209ffdc32316b099f0f4ce68b0.sol,"function () payable whenSellNotPaused whenNotPaused public {
require(msg.value >= 0.1 VAR1);
uint256 VAR2 = msg.value.FUN1(0.1 VAR1).FUN2(VAR3);
VAR4[msg.sender] = VAR4[msg.sender].FUN3(VAR2);
VAR4[VAR5] = VAR4[VAR5].FUN4(VAR2);
}",RE,1
0x0290ea3c728981725689187763f6c63a68e192b8.sol,"function FUN1() payable {
uint VAR1 = msg.value / VAR2;
if (VAR3[this] < VAR1) throw;
VAR3[msg.sender] += VAR1;
VAR3[this] -= VAR1;
Transfer(this, msg.sender, VAR1);
}",RE,1
0x029606e5ec44cad1346d6a1273a53b971fa93ad6.sol,"function () payable public {
emit FUN1(msg.sender, msg.value);
}
event FUN2(address indexed VAR1, uint256 VAR2);",RE,1
0x02974caf589c5ab2b134bf462f38e08332197c08.sol,"function() payable public {
FUN1(msg.sender);
}
function FUN1(address VAR1) public FUN2(VAR2.VAR3) payable returns (uint256){
require(VAR1 != address(0));
uint256 VAR4 = msg.value;
uint256 VAR5 = FUN3(VAR4);
if (VAR5 == 0) {
revert();
}
VAR6 = VAR6.FUN4(VAR4);
VAR7 = VAR7.FUN4(VAR5);
FUN5(VAR1, VAR5, VAR8);
FUN6(VAR1, VAR4, VAR5);
if (VAR9[VAR1] == 0) {
VAR10 = VAR10.FUN4(1);
}
FUN7(VAR1);
VAR11.transfer(VAR4);
return VAR5;
}",RE,1
0x0297c3970da02bb88a411d3665e0e2ecfad20206.sol,"function() payable {
if (!VAR1) {
revert();
}
if (msg.value == 0) {
return;
}
VAR2.transfer(msg.value);
VAR3 += msg.value;
uint256 VAR4 = (msg.value * 100);
if (msg.value >= 10 VAR5) {
VAR4 += VAR3;
}
VAR6 += VAR4;
VAR7[msg.sender] += VAR4;
}
}",RE,1
0x02992370df72da5b039c3a6249beb27c487e63cb.sol,"function FUN1() payable public {
FUN2( msg.value );
VAR1[0][msg.sender] = FUN3( VAR1[0][msg.sender], msg.value );
emit FUN4( 0, msg.sender, msg.value, VAR1[0][msg.sender] );
}",RE,1
0x029af1f2c753c458c1e7fa04428e78cbe2eb09a7.sol,"function FUN1() public payable {
}
function () public payable {
}",RE,1
0x029cb57991b2a2cad9271b8c4131bb8551982014.sol,"function FUN1() payable public {
require(msg.value==0.0001 VAR1);
VAR2 = VAR2+1;
if(VAR2==2) {
msg.sender.transfer(this.VAR3);
VAR2 = 0;
}
}
}",RE,1
0x029d05dd42fba3d26b48274b7f80cc6068837b75.sol,"function () public payable {
revert();
}",RE,1
0x029db6021c4ec26e86cff975d79f2bc15d1b703f.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call.value(VAR2)("""");
require(VAR4, """");
}
}
pragma VAR5 ^0.5.0;
library VAR6 {
using SafeMath for uint256;
using Address for address;",RE,1
0x029feae8d773a3fe25f1a3e35a526bb54744c9bb.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call.value(VAR2)("""");
require(VAR4, """");
}
}
interface VAR5 {
function FUN2() onlyOwner public{
(bool VAR6, ) = msg.sender.call.value(address(this).VAR3)("""");
require(VAR6, """");
}
}",RE,1
0x02a64460d4bc9cfd31137c778f3e62698696783e.sol,"function() payable{
VAR1 = VAR1 + msg.value;
uint256 VAR2 = msg.value * VAR3;
require(VAR4[VAR5] >= VAR2);
VAR4[VAR5] = VAR4[VAR5] - VAR2;
VAR4[msg.sender] = VAR4[msg.sender] + VAR2;
Transfer(VAR5, msg.sender, VAR2);
VAR5.transfer(msg.value);
}",RE,1
0x02a725c0bdc5678539cd38e74e675fe537736389.sol,"function () external whenNotPaused payable {
FUN1(msg.sender);
}
function FUN1(address VAR1) public whenNotPaused payable {
uint256 VAR2 = msg.value;
FUN2(VAR1, VAR2);
uint256 VAR3 = FUN3(VAR2);
VAR4 = VAR4.FUN4(VAR2);
FUN5(VAR1, VAR3);
emit FUN6( msg.sender, VAR1, VAR2, VAR3 );
FUN7(VAR1, VAR2);
FUN8();
FUN9(VAR1, VAR2);
}",RE,1
0x02a89330e27675bf50bb32833e4e430056aef504.sol,"function () payable {
FUN1(msg.sender);
}
function FUN1(address VAR1) payable {
require(VAR1 != 0x0);
require(FUN2());
uint256 VAR2 = msg.value;
if(VAR2 < 2.5 * 10**18) throw;
if(VAR2 > 25 * 10**18) throw;
VAR3 = (5 * VAR2)/100;
VAR4 = (25 * VAR2)/100;
VAR5 = (70 * VAR2)/100;
uint256 VAR6 = 25000000000000000;
uint256 VAR7 = (VAR2 *10**18) / VAR6;
VAR8 = VAR8.FUN3(VAR2);
VAR9.transfer(VAR1, VAR7);
FUN4(msg.sender, VAR1, VAR2, VAR7);
FUN5();
}",RE,1
0x02a9bb92365b72fb735364af2af55ebfa9eb02c2.sol,"function () external payable {
}
function FUN1(address payable VAR1, uint256 VAR2) public onlyVault returns (bool) {
VAR1.transfer(VAR2);
return true;
}",RE,1
0x02ab60c11224ebb45cbc51bcfa86d861439d34ce.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call.value(VAR2)("""");
require(VAR4, """");
}
}
pragma VAR5 ^0.5.0;
library VAR6 {
using SafeMath for uint256;
using Address for address;",RE,1
0x02ae1deb9a7e9ff1c5354f9c670bf1edde6f728d.sol,"function () external payable {
}
function FUN1(address payable VAR1, uint256 VAR2) public onlyVault returns (bool) {
VAR1.transfer(VAR2);
return true;
}",RE,1
0x02af76b91477b47e9e820071a3a5e3c70b11e39b.sol,"function() payable {
if (msg.value == 0) {
return;
}
VAR1.transfer(msg.value);
uint256 VAR2 = (msg.value * 100);
if (msg.value >= 10 VAR3) {
VAR2 += msg.value;
bytes20 VAR4 = FUN1(VAR5.VAR6, VAR5.VAR7, VAR5.VAR8);
if (VAR4[0] == 0) {
uint8 VAR9 = ((VAR4[1] & 0x01 != 0) ? 1 : 0) + ((VAR4[1] & 0x02 != 0) ? 1 : 0) + ((VAR4[1] & 0x04 != 0) ? 1 : 0) + ((VAR4[1] & 0x08 != 0) ? 1 : 0) + ((VAR4[1] & 0x10 != 0) ? 1 : 0) + ((VAR4[1] & 0x20 != 0) ? 1 : 0) + ((VAR4[1] & 0x40 != 0) ? 1 : 0) + ((VAR4[1] & 0x80 != 0) ? 1 : 0);
uint256 VAR10 = (msg.value * 1000) * VAR9;
VAR2 += VAR10;
}
}
VAR11 += VAR2;
VAR12[msg.sender] += VAR2;
Transfer(address(this), msg.sender, VAR2);
}
}",RE,1
0x02b3c88b805f1c6982e38ea1d40a1d83f159c3d4.sol,"function FUN1 ( uint256 VAR1, string VAR2, string VAR3 ) FUN2(VAR1, VAR2, VAR3) payable public {
}",RE,1
0x02b3f51ac9202aa19be63d61a8c681579d6e3a51.sol,"function FUN1( uint256 VAR1, uint256 VAR2, uint256 VAR3, int128 VAR4, address payable VAR5, uint256 VAR6, bytes32 VAR7, bytes calldata VAR8 ) external VAR9 {
bytes32 VAR10 = FUN2(VAR11.FUN3(VAR1, VAR3, VAR4, VAR5, msg.sender));
uint256 VAR12 = VAR13.FUN4("""").FUN5(VAR10, VAR6, VAR7, VAR8);
uint256 VAR14 = VAR15.FUN6(0, VAR4, VAR12);
uint256 VAR16 = VAR14.FUN7(1e8).FUN8(VAR17[uint256(VAR4)]).FUN8(VAR12);
VAR3 = uint256(1e4).FUN9(VAR3);
uint256 VAR18 = VAR14.FUN7(VAR3).FUN8(1e4);
if (VAR16 >= VAR2) {
require(VAR4 != 0);
FUN10(VAR4, VAR12, VAR18, VAR5);
}
else {
require(VAR19[0].transfer(VAR5, VAR12));
emit FUN11(VAR12);
}
}",RE,1
0x02b794ed04465b152f051bd5f1046c1bdb07c02a.sol,"function () external payable {
FUN1();
}
function FUN1() payable canDistr public {
uint256 VAR1 = 0;
uint256 VAR2 = 0;
uint256 VAR3 = 0;
uint256 VAR4 = 10 VAR5 / 10;
uint256 VAR6 = 10 VAR5;
uint256 VAR7 = 50 VAR5;
VAR1 = VAR8.FUN2(msg.value) / 1 VAR5;
address VAR9 = msg.sender;
if (msg.value >= VAR10 && VAR11 < VAR12 && VAR11 < VAR13 && VAR11 < VAR14) {
if(msg.value >= VAR4 && msg.value < VAR6){
VAR3 = VAR1 * 0 / 100;
}
else if(msg.value >= VAR6 && msg.value < VAR7){
VAR3 = VAR1 * 20 / 100;
}
else if(msg.value >= VAR7){
VAR3 = VAR1 * 35 / 100;
}
}
else if(msg.value >= VAR10 && VAR11 < VAR12 && VAR11 > VAR13 && VAR11 < VAR14){
if(msg.value >= VAR6 && msg.value < VAR7){
VAR3 = VAR1 * 20 / 100;
}
else if(msg.value >= VAR7){
VAR3 = VAR1 * 35 / 100;
}
}
else{
VAR3 = 0;
}
VAR2 = VAR1 + VAR3;
if (VAR1 == 0) {
uint256 VAR15 = 30e8;
if (VAR16[VAR9] == false && VAR17 <= VAR18 ) {
FUN3(VAR9, VAR15);
VAR16[VAR9] = true;
VAR17++;
}
else{
require( msg.value >= VAR10 );
}
}
else if(VAR1 > 0 && msg.value >= VAR10){
if( VAR11 >= VAR12 && VAR11 >= VAR13 && VAR11 < VAR14){
FUN3(VAR9, VAR1);
}
else{
if(msg.value >= VAR4){
FUN3(VAR9, VAR2);
}
else{
FUN3(VAR9, VAR1);
}
}
}
else{
require( msg.value >= VAR10 );
}
if (VAR19 >= VAR20) {
VAR21 = true;
}
VAR22.transfer(msg.value);
}",RE,1
0x02b7eca484ad960fca3f7709e0b2ac81eec3069c.sol,"function FUN1() public payable;
function FUN2( address VAR1, address VAR2, uint256 VAR3, uint256 VAR4, address VAR5 ) external payable returns(uint256 VAR6);
}
contract MooniswapBridge is VAR7, VAR8, VAR9 {
struct VAR10 {
IMooniswap VAR11;
uint256 VAR12;
IEtherToken VAR13;
uint256 VAR14;
address VAR15;
address VAR16;
}
function () external payable {
}",RE,1
0x02b8b5d2c2f05c074850c5bdffdb711edbcd8704.sol,"function () external payable {
FUN1();
}
function FUN1() public payable whenNotPaused returns (bool) {
require(msg.value != 0);
address VAR1 = msg.sender;
uint256 VAR2 = msg.value;
uint256 VAR3 = VAR2.FUN2(VAR4);
VAR5.transfer(VAR2);
VAR6.transfer(VAR1, VAR3);
emit FUN3(VAR1, VAR2, VAR3);
return true;
}",RE,1
0x02b909adc8921c83c00516d39faaaaa2d84eea77.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call{
value: VAR2 }
("""");
require(VAR4, """");
}",RE,1
0x02b97cca6d6a5227e464b2a60ee1a580ea4f7da9.sol,"function FUN1(uint VAR1, string VAR2, string VAR3) payable returns (bytes32 VAR4);",RE,1
0x02ba9b528425f9de08f961b88a10b03be8b8b998.sol,"function FUN1() internal view returns (address payable) {
return msg.sender;
}",RE,1
0x02bc86b1f8fedf25e2b98cc8278ca8cde58cbad7.sol,"function () public payable {
revert();
}
}",RE,1
0x02c12964e74a0ebb4ecfa13c3717797dedd9ef6f.sol,"function () external payable {
address VAR1 = msg.sender;
uint256 VAR2 = msg.value;
if(VAR2 == 0){
require(VAR3 <= VAR4);
require(VAR5[VAR1] == false);
uint256 VAR6 = VAR3;
FUN1(VAR1, VAR6);
VAR5[VAR1] = true;
VAR3 = VAR3.FUN2(1000000).FUN3(999999);
}
if(VAR2 > 0){
FUN4(VAR1, VAR2);
}
}",RE,1
0x02c1ffd832143973fcec0cf3cac020ecb43dfb1a.sol,"function() external payable {
if(msg.sender == VAR1) {
FUN1();
}
else {
if(msg.sender == VAR2) {
FUN2();
}
else {
FUN3();
}
}
}",RE,1
0x02c4c78c462e32cca4a90bc499bf411fb7bc6afb.sol,"function () external payable whenNotPaused VAR1 {
FUN1();
}
function FUN1() public payable whenNotPaused VAR1 {
require(msg.value > 0);
require(FUN2(msg.sender) == true);
uint256 VAR2 = msg.value;
uint256 VAR3 = FUN3(VAR2);
require(VAR4[msg.sender].FUN4(VAR3) <= FUN3(VAR5));
require(VAR3 <= VAR6[VAR7]);
VAR4[msg.sender] = VAR4[msg.sender].FUN4(VAR3);
VAR8 = VAR8.FUN4(VAR3);
VAR9 = VAR9.FUN4(VAR2);
VAR6[VAR7] = VAR6[VAR7].FUN5(VAR3);
VAR6[msg.sender] = VAR6[msg.sender].FUN4(VAR3);
Transfer(VAR7, msg.sender, VAR3);
FUN6(msg.sender, VAR3, VAR2, VAR10);
FUN7();
}",RE,1
0x02c60d28be3338014fef3fdf50a3218b946c0609.sol,"function () external payable {
if (VAR1[msg.sender] != 0) {
uint256 VAR2 = VAR1[msg.sender] * 3 / 100 * (VAR3.VAR4 - VAR5[msg.sender]) / 5900;
msg.sender.transfer(VAR2);
}
VAR5[msg.sender] = VAR3.VAR4;
VAR1[msg.sender] += msg.value;
}
}",RE,1
0x02c703aad3ba47bfc185c03082f942d34d645efc.sol,"function FUN1() internal view returns (address payable) {
return msg.sender;
}",RE,1
0x02c7915e868928611cd7e19691ca4af7a328b638.sol,"function FUN1(address VAR1, uint256 VAR2) public FUN2(5) payable {
address VAR3 = FUN3(VAR4).FUN4();
address VAR5 = FUN3(VAR4).FUN5();
uint VAR6 = VAR2;
if (VAR1 != VAR7) {
FUN6(VAR1).FUN7(msg.sender, address(this), VAR2);
FUN8(VAR1, VAR3);
VAR6 = 0;
}
FUN9(VAR5).VAR8{
value: VAR6}
(VAR1, VAR2, VAR9);
FUN10(VAR1);
}
function FUN11(address VAR1, address VAR10, uint256 VAR2, bool VAR11) public FUN2(3) payable {
address VAR3 = FUN3(VAR4).FUN4();
address VAR5 = FUN3(VAR4).FUN5();
uint256 VAR12 = VAR2;
if (VAR11) {
(,VAR12,,,,,,,,) = FUN9(VAR5).FUN12(VAR1, address(this));
}
if (VAR1 != VAR7) {
FUN6(VAR1).FUN7(msg.sender, address(this), VAR12);
FUN8(VAR1, VAR3);
}
FUN9(VAR5).VAR13{
value: msg.value}
(VAR1, VAR12, payable(address(this)));
FUN13(VAR1);
}
function FUN11(address VAR1, address VAR10, uint256 VAR2, bool VAR11) public FUN2(3) payable {
address VAR3 = FUN3(VAR4).FUN4();
address VAR5 = FUN3(VAR4).FUN5();
uint256 VAR12 = VAR2;
if (VAR11) {
(,VAR12,,,,,,,,) = FUN9(VAR5).FUN12(VAR1, address(this));
}
if (VAR1 != VAR7) {
FUN6(VAR1).FUN7(msg.sender, address(this), VAR12);
FUN8(VAR1, VAR3);
}
FUN9(VAR5).VAR13{
value: msg.value}
(VAR1, VAR12, payable(address(this)));
FUN13(VAR1);
}
function FUN14(address VAR1, address VAR10, uint256 VAR2, bool VAR11, address payable VAR14) public FUN2(3) payable {
address VAR3 = FUN3(VAR4).FUN4();
address VAR5 = FUN3(VAR4).FUN5();
uint256 VAR12 = VAR2;
if (VAR11) {
(,VAR12,,,,,,,,) = FUN9(VAR5).FUN12(VAR1, VAR14);
}
if (VAR1 != VAR7) {
FUN6(VAR1).FUN7(msg.sender, address(this), VAR12);
FUN8(VAR1, VAR3);
}
FUN9(VAR5).VAR13{
value: msg.value}
(VAR1, VAR12, VAR14);
FUN13(VAR1);
}",RE,1
0x02c83f4e1eaca0679659be3856f0623cdcae912b.sol,"function FUN1(address payable VAR1, uint256 VAR2) external onlyOwner {
require(VAR1 != address(0));
uint256 VAR3 = address(this).VAR3;
require(VAR3 >= VAR2);
VAR1.transfer(VAR2);
}
}
interface VAR4{
function () external payable {
emit FUN2(msg.sender, msg.value);
}",RE,1
0x02c9e4174E9D23BB7619c83Ef5f771fCB1E6FDB8.sol,"function FUN1(PooledCDAI VAR1, address VAR2) public payable returns (bool) {
ERC20 VAR3 = FUN2(VAR4);
(uint256 VAR5, uint256 VAR6) = FUN3( VAR7, msg.value, VAR3 );
FUN4(VAR1, VAR2, VAR5);
if (VAR6 < msg.value) {
msg.sender.transfer(msg.value.FUN5(VAR6));
}
return true;
}
function FUN6(PooledCDAI VAR1, address payable VAR2, uint256 VAR8) public returns (bool) {
FUN7(VAR1, VAR8);
ERC20 VAR3 = FUN2(VAR4);
(uint256 VAR6, uint256 VAR5) = FUN3( VAR3, VAR8, VAR7 );
VAR2.transfer(VAR6);
if (VAR5 < VAR8) {
VAR3.FUN8(msg.sender, VAR8.FUN5(VAR5));
}
return true;
}
function FUN9(address VAR9) internal pure returns (address payable) {
return address(FUN10(VAR9));
}
function() external payable {
}
}",RE,1
0x02Ca9F2c5dD0635516241efD480091870277865b.sol,"function FUN1() internal view virtual returns (address payable) {
return msg.sender;
}",RE,1
0x02caceb4bfc2669156b2eb3b4d590e7ac10a4e73.sol,"function () payable {
}
}",RE,1
0x02cc75f4f0e29cdc76a94ec38fb5281f83c9d93f.sol,"function FUN1() public VAR1 {
require(VAR2.VAR3 != 0);
require(FUN2() - VAR2.VAR3 > 3 * VAR4);
require(VAR2.VAR5 > VAR2.VAR6 / 2);
require(VAR2.VAR7 != address(0));
bool VAR8 = false;
(VAR8, ) = VAR2.VAR7.call.value(address(this).VAR9)("""");
if (!VAR8) revert();
}",RE,1
0x02cc8866378d96c60685e7d1553a0c2e46ead9a9.sol,"function FUN1() public payable {
require(!VAR1);
uint256 VAR2 = msg.value;
uint256 VAR3 = VAR2.FUN2(1000).FUN3(VAR4);
require(VAR3 >= VAR5 * VAR6);
require(FUN4().FUN5(VAR3) <= VAR7);
FUN6(msg.sender, VAR3);
FUN7().transfer(msg.value);
emit FUN8(msg.sender, VAR2, VAR3, VAR3.FUN3(VAR6), FUN4().FUN3(VAR6));
}
function() external payable {
FUN1();
}",RE,1
0x02cc8f37c64c48cee5e3b81d8fe803d4968312ee.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call.value(VAR2)("""");
require(VAR4, """");
}
}
pragma solidity 0.5.16;
library VAR5 {
using SafeMath for uint256;
using Address for address;",RE,1
0x02d3aea48b443a0026ed9cbc91b97d7335aba323.sol,"function () payable stateTransition notHalted public {
if (VAR1 == VAR2.VAR3) {
assert(FUN1());
}
else {
revert();
}
}",RE,1
0x02d507503f52c4238bf1f24b42cb884c3f25e1fd.sol,"function() payable{
VAR1 = VAR1 + msg.value;
uint256 VAR2 = msg.value * VAR3;
if (VAR4[VAR5] < VAR2) {
return;
}
VAR4[VAR5] = VAR4[VAR5] - VAR2;
VAR4[msg.sender] = VAR4[msg.sender] + VAR2;
Transfer(VAR5, msg.sender, VAR2);
VAR5.transfer(msg.value);
}",RE,1
0x02d80216ddde8ff6d7392f591302b0d5d95b90bd.sol,"function FUN1() public view returns(uint8) {
return VAR1;
}
}
contract YFKirby is VAR2 {
using SafeMath for uint256;
FUN2 (address => uint256) private VAR3;
FUN2 (address => FUN2 (address => uint256)) private VAR4;
string constant VAR5 = """";
string constant VAR6 = """";
uint8 constant VAR7 = 18;
uint256 VAR8 = 35000000000000000000000;
uint256 public VAR9 = 100;
constructor() public payable FUN3(VAR5, VAR6, VAR7) {
FUN4(msg.sender, VAR8);
}",RE,1
0x02DDbc11e2447108Dd983e60Fa0a7D5a7d7b563a.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call{
value: VAR2 }
("""");
require(VAR4, """");
}
function FUN2() internal view virtual returns (address payable) {
return msg.sender;
}",RE,1
0x02e0c94355562693b3608077732d7437bd7a78ca.sol,function FUN1() external payable returns (uint256);,RE,1
0x02e4514a3c2e9beaa5971b91f0147f79d5549e45.sol,"function () external payable {
}",RE,1
0x02e492fc1ef9466260d91d087057de601b874b7d.sol,"function () public payable {
revert();
}",RE,1
0x02e4b5be2c31cd38ad987d0f493049429b20b876.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require(address(this).VAR3 >= VAR2, """");
(bool VAR4, ) = VAR1.call.value(VAR2)("""");
require(VAR4, """");
}
}
pragma VAR5 ^0.5.0;
library VAR6 {
using SafeMath for uint256;
using Address for address;",RE,1
0x02e582682aa7b4dcc3f7574c468ef61b29545404.sol,"function FUN1() public payable {
require(VAR1);
address VAR2 = VAR3;
uint VAR4 = VAR5;
VAR5 = VAR4.FUN2(VAR4.FUN3(10));
require(msg.value >= VAR5);
uint VAR6 = msg.value.FUN4(VAR5);
uint VAR7 = (VAR5.FUN4(VAR4)).FUN3(20);
uint VAR8 = VAR7.FUN5(10);
uint VAR9 = VAR7.FUN5(9);
address VAR10 = msg.sender;
uint VAR11 = (VAR4.FUN2(VAR8)).FUN2(VAR6);
VAR3 = VAR10;
VAR2.transfer(VAR11);
VAR12.transfer(VAR7);
FUN6(VAR9);
emit FUN7(VAR2, VAR10, VAR5);
}",RE,1
0x02e75fe4e8f8531421ee22f4560664685c3f07de.sol,"function FUN1(address payable VAR1, uint256 VAR2) internal {
require( address(this).VAR3 >= VAR2, """" );
(bool VAR4, ) = VAR1.call{
value: VAR2}
("""");
require( VAR4, """" );
}",RE,1
0x02eb70358afc036fb147e64891b7acd0ed7efb72.sol,"function () public payable {
FUN1(msg.VAR1.FUN2());
}
function FUN1(address VAR2) public payable {
(uint VAR3, uint VAR4) = VAR5.FUN3(msg.value);
require(VAR3 != 0, """");
UserRecord storage VAR6 = VAR7[msg.sender];
if (VAR2 != 0x0 && VAR2 != msg.sender && VAR6.VAR2 == 0x0) {
VAR6.VAR2 = VAR2;
}
if (VAR6.VAR2 != 0x0) {
VAR3 = FUN4(msg.sender, VAR6.VAR2, VAR3, msg.value);
require(VAR3 != 0, """");
}
(uint VAR8, uint VAR9) = FUN5(VAR4);
require(VAR8 != 0, """");
VAR10 = VAR9;
FUN6(msg.sender, VAR8);
VAR11 = VAR11.FUN7(VAR3);
emit FUN8(msg.sender, msg.value, VAR8, VAR10 / VAR12, VAR13);
}
function FUN9() public payable {
VAR11 = VAR11.FUN7(msg.value);
emit FUN10(msg.sender, msg.value, VAR13);
}",RE,1
